370	8.317	-0.711	0.045	-0.001	9.437	-1.285	0.092	-0.002	0.493	0.468	0.039	1	10
372	6.482	-0.322	0.008	0	6.256	-0.226	0	0	0.091	0.833	0.076	2	11
374	9.942	-1.06	0.083	-0.002	10.122	-1.161	0.092	-0.002	0.911	0.026	0.063	1	12
376	8.997	-0.253	0.011	0	8.772	-0.118	0	0	0.119	0.002	0.879	3	8
377	12.342	-0.612	0.048	-0.001	13.507	-1.144	0.092	-0.002	0.523	0.124	0.353	1	10
378	10.219	-1.255	0.088	-0.002	10.304	-1.3	0.092	-0.002	0.96	0.023	0.017	1	11
380	13.928	-0.874	0.051	-0.001	14.808	-1.398	0.092	-0.002	0.558	0.268	0.174	1	8
381	9.995	-1.413	0.088	-0.002	10.063	-1.454	0.092	-0.002	0.966	0.005	0.029	1	9
382	4.642	-0.078	0.004	0	4.203	-0.019	0	0	0.046	0.766	0.188	2	8
383	9.683	-1.43	0.089	-0.002	9.733	-1.458	0.092	-0.002	0.975	0.015	0.009	1	16
387	9.85	-1.338	0.09	-0.002	9.884	-1.358	0.092	-0.002	0.983	0.002	0.015	1	18
388	11.166	-0.594	0.04	-0.001	12.46	-1.245	0.092	-0.002	0.432	0.35	0.218	1	13
392	10.181	-1.07	0.073	-0.002	10.623	-1.302	0.092	-0.002	0.796	0.183	0.021	1	13
393	8.773	-0.419	0.021	0	8.295	-0.154	0	0	0.226	0.01	0.764	3	18
394	12.562	-0.897	0.048	-0.001	13.375	-1.429	0.092	-0.002	0.522	0.45	0.028	1	10
395	11.711	-1.339	0.081	-0.002	11.964	-1.47	0.092	-0.002	0.886	0.076	0.038	1	11
396	13.49	-0.787	0.049	-0.001	14.464	-1.315	0.092	-0.002	0.539	0.406	0.055	1	16
398	13.659	-0.187	0.001	0	13.743	-0.17	0	0	0.015	0.923	0.062	2	9
400	10.407	-0.097	0	0	10.375	-0.1	0	0	0.001	0.096	0.903	3	10
401	8.607	-0.11	0	0	8.607	-0.11	0	0	0	0.001	0.999	3	14
402	9.615	-1.409	0.09	-0.002	9.643	-1.429	0.092	-0.002	0.983	0.005	0.012	1	10
404	9.739	-1.261	0.087	-0.002	9.839	-1.317	0.092	-0.002	0.952	0.017	0.032	1	14
405	3.227	0.062	0	0	3.123	0.071	0	0	0.005	0.941	0.054	2	11
406	9.112	-1.219	0.09	-0.002	9.14	-1.235	0.092	-0.002	0.986	0.006	0.008	1	11
407	9.557	-0.543	0.035	-0.001	8.851	-0.113	0	0	0.384	0.132	0.483	3	11
412	8.04	-1.162	0.087	-0.002	8.171	-1.226	0.092	-0.002	0.945	0.033	0.023	1	13
413	8.438	-0.773	0.05	-0.001	9.363	-1.276	0.092	-0.002	0.546	0.345	0.11	1	11
418	6.17	-1.071	0.077	-0.002	6.6	-1.251	0.092	-0.002	0.838	0.156	0.006	1	11
421	12.189	-0.122	0	0	12.163	-0.123	0	0	0	0.026	0.974	3	14
423	10.055	-0.144	0.016	0	9.601	0.085	0	0	0.177	0.696	0.127	2	13
424	7.916	-0.292	0.014	0	7.656	-0.115	0	0	0.152	0.005	0.844	3	18
426	11.18	-1.191	0.076	-0.002	11.609	-1.39	0.092	-0.002	0.832	0.032	0.136	1	12
428	8.454	-0.042	0.001	0	8.446	-0.036	0	0	0.006	0	0.994	3	.
432	7.369	-0.548	0.025	-0.001	6.79	-0.255	0	0	0.27	0.661	0.069	2	9
