    70.000    70.000         * 21185.169 -2479.890    66.675 21185.169 -2479.890    66.675     1.000     0.000     1.000 382
    41.000    77.000    85.000 -4183.244 -1046.478    97.201 -4183.244 -1046.478    97.201     1.000     0.000     1.000 383
    60.000    41.000    71.000 17039.811  -959.281    79.428 17039.811  -959.281    79.428     1.000     0.000     1.000 384
    45.000         *    50.000  4373.897   502.314   -71.850  4373.897   502.314   -71.850     1.000     0.000     1.000 385
    38.000    80.000    70.000 -5997.608  -365.939     5.651 -5997.608  -365.939     5.651     1.000     0.000     1.000 387
    40.000    51.000    50.000   873.669   967.585   -72.469   873.669   967.585   -72.469     1.000     0.000     1.000 388
    40.000    52.000    58.000   192.493   651.252   -28.328   192.493   651.252   -28.328     1.000     0.000     1.000 390
    50.000    75.000    80.000  3746.377 -1453.498    80.941  3746.377 -1453.498    80.941     1.000     0.000     1.000 392
    30.000    60.000         * -1610.232   182.079    -4.687   -37.258    11.648    -0.318     0.170     0.830     2.000 393
    35.000    60.000    60.000 -5080.298   727.552   -31.511 -5080.298   727.552   -31.511     1.000     0.000     1.000 394
    30.000    60.000         * -1610.232   182.079    -4.687   -37.258    11.648    -0.318     0.170     0.830     2.000 396
    35.000    60.000         * -5252.352   636.271   -17.284 -5252.352   636.271   -17.284     1.000     0.000     1.000 397
    35.000    51.000         * -3675.682  1067.243   -37.988 -3675.682  1067.243   -37.988     1.000     0.000     1.000 398
    36.000    30.000         *   808.625  1997.495   -84.556   808.625  1997.495   -84.556     1.000     0.000     1.000 400
    50.000    40.000    80.000  8424.019  -548.818   120.643  8424.019  -548.818   120.643     1.000     0.000     1.000 401
    34.000    65.000         * -6933.690   472.193    -7.523 -6933.690   472.193    -7.523     1.000     0.000     1.000 402
    20.000    60.000         *-17333.513  1766.543   -43.408-17333.513  1766.543   -43.408     1.000     0.000     1.000 404
    38.000    71.000    65.000 -4452.580    48.247   -12.436 -4452.580    48.247   -12.436     1.000     0.000     1.000 405
    35.000    67.000         * -6478.650   301.070    -1.181 -6478.650   301.070    -1.181     1.000     0.000     1.000 406
    33.000    40.000         * -3359.447  1744.684   -66.776 -3359.462  1744.691   -66.776     1.000     0.000     1.000 407
    30.000    50.000    80.000 -1746.386   127.509    15.559   -88.578    18.665    -0.507     0.182     0.818     2.000 409
    50.000    70.000         *  5076.954  -972.860    31.844  5076.954  -972.860    31.844     1.000     0.000     1.000 411
    41.000    80.000         * -3923.598  -773.555    39.174 -3923.598  -773.555    39.174     1.000     0.000     1.000 412
    40.000    35.000         *  3154.340  1456.660   -66.087  3154.340  1456.660   -66.087     1.000     0.000     1.000 413
    30.000    45.000    61.000 -1020.266   205.720    -2.227   -45.744    12.257    -0.333     0.136     0.864     2.000 414
    36.000    65.000         * -5322.869   321.490    -4.040 -5322.869   321.490    -4.040     1.000     0.000     1.000 418
    40.000    51.000    70.000  -495.153   241.372    40.718  -495.153   241.372    40.718     1.000     0.000     1.000 421
    30.000    42.000         *  -840.925   258.673    -9.229   -24.895     9.115    -0.247     0.134     0.866     2.000 422
    35.000    55.000    35.000 -2701.036  1764.558  -167.323 -2701.036  1764.558  -167.323     1.000     0.000     1.000 423
    30.000         *    80.000 -2419.949    46.996    13.354   -83.571    18.636    -0.508     0.204     0.796     2.000 424
    25.000    80.000    75.000-16913.322   377.342    19.839-16913.322   377.342    19.839     1.000     0.000     1.000 426
    25.000    70.000         *-15058.314   910.927   -11.695-15058.314   910.927   -11.695     1.000     0.000     1.000 428
    30.000         *    45.000  -850.663   242.074   -13.932    -7.582     6.849    -0.186     0.125     0.875     2.000 431
    37.000    75.000    81.000 -6895.572  -564.975    72.491 -6895.572  -564.975    72.491     1.000     0.000     1.000 432
    55.000    80.000    88.000  6597.347 -2228.929   125.970  6597.347 -2228.929   125.970     1.000     0.000     1.000 433
    31.000    60.000    60.000 -2126.754   262.700    -9.351   142.143   -11.243     0.336     0.268     0.732     2.000 434
    36.000    40.000    50.000  -909.602  1536.478   -64.332  -909.602  1536.478   -64.332     1.000     0.000     1.000 435
    20.000    45.000    31.000-13291.004  3235.398  -194.897-13291.004  3235.398  -194.897     1.000     0.000     1.000 436
    33.000    70.000    50.000 -7359.050   974.460  -101.619 -7359.050   974.460  -101.619     1.000     0.000     1.000 438
    61.000    60.000    90.000 14013.484 -2211.437   166.488 14013.484 -2211.437   166.488     1.000     0.000     1.000 439
    50.000    80.000         *  3325.099 -1451.719    54.848  3325.099 -1451.719    54.848     1.000     0.000     1.000 440
    40.000    51.000    70.000  -495.153   241.372    40.718  -495.153   241.372    40.718     1.000     0.000     1.000 441
    31.000    35.000    50.000  -979.134   503.832   -15.998   158.041   -14.577     0.429     0.255     0.745     2.000 443
    30.000         *    68.000 -1609.392   130.799     0.697   -57.517    14.595    -0.398     0.158     0.842     2.000 444
    20.000    71.000    69.000-19366.587  1183.544    -9.335-19366.587  1183.544    -9.335     1.000     0.000     1.000 445
    31.000    50.000    80.000  -746.599    49.976     8.935    92.520    -4.472     0.153     0.099     0.901     2.000 446
    40.000    41.000         *  2103.227  1169.345   -52.285  2103.227  1169.345   -52.285     1.000     0.000     1.000 447
    63.000    50.000     5.000 22794.143   991.167  -301.042 22794.143   991.167  -301.042     1.000     0.000     1.000 448
    30.000         *    40.000  -754.840   271.173   -17.041     3.274     5.165    -0.140     0.125     0.875     2.000 449
    30.000    85.000    55.000 -1243.196    71.545    -9.694   -19.864    10.162    -0.280     0.101     0.899     2.000 451
         *    52.000    70.000    38.801   126.741    32.514    40.823   156.954    40.477     0.804     0.196     1.000 452
    53.000    45.000         * 11872.825    -1.768   -20.443 11872.825    -1.768   -20.443     1.000     0.000     1.000 453
    20.000    41.000    60.000-14741.209  2285.781   -26.238-14741.209  2285.781   -26.238     1.000     0.000     1.000 454
    45.000    30.000    50.000  7746.989  1154.688   -43.220  7746.989  1154.688   -43.220     1.000     0.000     1.000 455
    50.000    50.000    65.000  8114.167  -262.638    24.409  8114.167  -262.638    24.409     1.000     0.000     1.000 456
    50.000    65.000    80.000  5082.846 -1195.018    92.284  5082.846 -1195.018    92.284     1.000     0.000     1.000 457
    35.000    80.000    70.000 -8437.648  -152.515     2.395 -8437.648  -152.515     2.395     1.000     0.000     1.000 459
    40.000    75.000    75.000 -4044.885  -560.534    41.790 -4044.885  -560.534    41.790     1.000     0.000     1.000 460
    41.000         *    80.000 -2879.624  -678.982    77.064 -2879.624  -678.982    77.064     1.000     0.000     1.000 463
    70.000    71.000    70.000 21232.312 -2409.822    50.591 21232.312 -2409.822    50.591     1.000     0.000     1.000 464
    60.000    81.000    85.000 10735.758 -2501.551   113.285 10735.758 -2501.551   113.285     1.000     0.000     1.000 465
