    14.000     9.000     8.000     7.000    10.000         *     3.000         *         *    11.549    -1.298     0.090    -0.002    11.624    -1.285     0.088    -0.002     0.016     0.977     0.007     2.000 108
     8.000     3.000     8.000     5.000     2.000     0.000     2.000     0.000     6.000     8.211    -2.207     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.001     0.999     3.000 109
    11.000     1.000     1.000     0.000     4.000     3.000     3.000         *         *     8.212    -2.195     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.026     0.000     0.974     3.000 110
    10.000    10.000     5.000     0.000     0.000         *     5.000     3.000     3.000     8.218    -2.205     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.001     0.003     0.996     3.000 113
    16.000     2.000     2.000     5.000     8.000    13.000    10.000    12.000     4.000     8.659    -1.661     0.188    -0.005     8.405    -1.693     0.197    -0.005     0.921     0.079     0.000     1.000 114
    11.000     6.000         *     5.000     5.000         *     1.000     0.000     5.000     8.463    -2.139     0.184    -0.004     8.207    -2.208     0.192    -0.005     0.000     0.075     0.925     3.000 118
    13.000     2.000     1.000     0.000     2.000     0.000     0.000     0.000     1.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 119
    12.000     3.000     4.000     3.000     0.000     5.000     5.000     3.000         *     8.217    -2.202     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.007     0.003     0.990     3.000 120
    11.000     8.000     7.000     7.000     4.000     0.000     0.000     4.000     3.000     8.374    -2.163     0.187    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.049     0.951     3.000 121
    10.000     2.000         *     0.000     0.000     2.000     0.000     0.000     1.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 122
     4.000     5.000     6.000     5.000     3.000     0.000     5.000     0.000     0.000     8.208    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 123
    13.000     0.000     0.000     0.000     0.000     0.000         *     0.000    14.000     8.209    -2.203     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.009     0.000     0.991     3.000 124
    12.000     8.000     7.000     9.000    10.000     6.000     3.000     1.000     1.000    11.587    -1.295     0.089    -0.002    11.624    -1.285     0.088    -0.002     0.000     0.989     0.011     2.000 125
    14.000         *     1.000     5.000     2.000    10.000     0.000    13.000    15.000     8.415    -1.691     0.196    -0.005     8.405    -1.693     0.197    -0.005     0.997     0.003     0.000     1.000 127
     7.000     0.000     0.000     0.000         *     0.000     0.000     1.000     8.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 128
    15.000     5.000     1.000     1.000     0.000     2.000     1.000     4.000     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 129
     9.000         *     4.000     4.000     2.000     1.000     0.000     0.000     0.000     8.208    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 130
    13.000     5.000     1.000     3.000     2.000     3.000     4.000     8.000     7.000     8.292    -2.067     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.255     0.010     0.735     3.000 132
    12.000    13.000    10.000     8.000    11.000     6.000    11.000     7.000    11.000    11.546    -1.295     0.090    -0.002    11.624    -1.285     0.088    -0.002     0.024     0.976     0.000     2.000 133
    12.000     5.000     4.000     1.000     6.000     6.000     2.000         *     1.000     8.280    -2.182     0.190    -0.005     8.207    -2.208     0.192    -0.005     0.014     0.021     0.965     3.000 134
    14.000         *         *         *    11.000     3.000         *     1.000     1.000    11.449    -1.332     0.093    -0.002    11.624    -1.285     0.088    -0.002     0.000     0.949     0.051     2.000 135
